image_id,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
img_00415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
img_00416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
img_00420,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
img_00422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
img_00423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img_00426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img_00429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00432,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
img_00433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00435,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
img_00436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_00440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00443,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
img_00444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
img_00452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
img_00453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
img_00456,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
img_00457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
img_00460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00462,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00467,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
img_00468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00470,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img_00473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
img_00477,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
img_00478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
img_00480,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00482,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
img_00484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
img_00485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00488,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
img_00492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img_00507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
img_00508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
img_00512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
img_00518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00519,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
img_00520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00521,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
img_00522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
img_00523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
img_00525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
img_00527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00531,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
img_00533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00536,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
img_00537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00539,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
img_00544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
img_00545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00557,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
img_00560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_00561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img_00563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
img_00564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
img_00566,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
img_00567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img_00568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img_00569,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
img_00573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
img_00575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img_00577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
img_00580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
img_00582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
img_00587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_00594,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
img_00595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
img_00599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
img_00602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_00606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
img_00608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img_00610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
img_00611,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
img_00617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
img_00618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00624,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
img_00626,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
img_00627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
img_00628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
img_00630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00631,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00632,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00644,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
img_00646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
img_00647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
img_00648,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
img_00652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
img_00654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
img_00655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00660,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00662,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00669,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
img_00672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
img_00677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img_00679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
img_00680,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00682,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00684,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
img_00685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
img_00687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
img_00692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00697,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img_00703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
img_00704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
img_00706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img_00709,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
img_00711,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
img_00718,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00720,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00724,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00725,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
img_00728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
img_00731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00732,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
img_00734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00740,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
img_00742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
img_00743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00748,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
img_00751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
img_00752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
img_00754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
img_00760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
img_00763,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_00764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
img_00765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
img_00772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00783,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00789,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
img_00790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
img_00795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
img_00801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00802,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_00804,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
img_00810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
img_00811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00812,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
img_00813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00814,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_00815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
img_00816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
img_00818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
img_00819,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
img_00820,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
img_00822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00828,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
img_00831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img_00832,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
img_00837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
img_00838,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
img_00839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
img_00840,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
img_00841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
